Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,"3,957,240,261.00","2,417,638,423.00","2,813,856,976.00","3,988,476,879.00","3,458,565,257.00","3,120,495,495.00","3,928,281,860.00","4,854,724,235.00","6,117,115,489.00","7,675,943,920.00","8,999,227,202.00","9,889,961,112.00","10,842,220,469.00","13,841,885,921.00","19,482,038,223.00","21,704,752,066.00","29,779,338,843.00","38,265,082,645.00","51,700,619,835.00","66,567,975,207.00","64,980,820,835.00","72,425,590,649.00","77,773,431,088.00","87,024,427,973.00","96,597,434,180.00","100,000,000,000.00","116,000,000,000.00","146,000,000,000.00","197,000,000,000.00","244,000,000,000.00","279,000,000,000.00","326,000,000,000.00","350,000,000,000.00","386,000,000,000.00","456,000,000,000.00","556,000,000,000.00","598,000,000,000.00","558,000,000,000.00","374,000,000,000.00","485,000,000,000.00","562,000,000,000.00","533,000,000,000.00","609,000,000,000.00","681,000,000,000.00","765,000,000,000.00","898,000,000,000.00","1,010,000,000,000.00","1,120,000,000,000.00","1,000,000,000,000.00","902,000,000,000.00","1,090,000,000,000.00","1,200,000,000,000.00","1,220,000,000,000.00","1,310,000,000,000.00","1,410,000,000,000.00","1,380,000,000,000.00","1,410,000,000,000.00","1,530,000,000,000.00","1,620,000,000,000.00",
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"2,097,451,694.00","2,391,486,978.00","2,441,893,027.00","2,663,119,574.00","2,769,532,344.00","2,873,984,878.00","3,880,370,402.00","4,451,200,973.00","5,408,293,999.00","13,004,774,557.00","12,024,138,276.00","13,131,668,947.00","14,135,729,588.00","15,500,908,760.00","24,746,019,537.00","28,638,550,499.00","25,056,672,166.00","21,577,977,770.00","20,869,434,305.00","21,697,297,872.00","21,442,619,681.00","17,903,681,693.00","22,365,734,482.00","20,692,472,760.00","24,312,117,767.00","18,427,777,778.00","11,008,793,176.00","19,858,555,215.00","23,941,391,391.00","24,848,483,838.00","27,191,353,887.00","31,493,319,973.00","30,355,093,966.00","25,939,960,630.00","30,123,850,197.00","37,712,842,243.00","34,887,512,227.00","38,137,545,245.00","47,876,510,067.00","59,439,090,601.00","80,798,630,137.00","102,000,000,000.00","115,000,000,000.00","147,000,000,000.00","106,000,000,000.00","115,000,000,000.00","154,000,000,000.00","174,000,000,000.00","174,000,000,000.00","163,000,000,000.00","115,000,000,000.00","109,000,000,000.00","121,000,000,000.00","141,000,000,000.00",
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,"73,151,522,198.00","76,524,296,013.00","87,601,060,226.00","88,011,983,878.00","98,265,109,427.00","105,000,000,000.00","115,000,000,000.00","118,000,000,000.00","128,000,000,000.00","143,000,000,000.00","155,000,000,000.00","172,000,000,000.00","195,000,000,000.00","255,000,000,000.00","339,000,000,000.00","365,000,000,000.00","404,000,000,000.00","441,000,000,000.00","501,000,000,000.00","593,000,000,000.00","710,000,000,000.00","819,000,000,000.00","768,000,000,000.00","677,000,000,000.00","683,000,000,000.00","706,000,000,000.00","709,000,000,000.00","745,000,000,000.00","842,000,000,000.00","920,000,000,000.00","1,080,000,000,000.00","1,340,000,000,000.00","1,250,000,000,000.00","1,450,000,000,000.00","1,660,000,000,000.00","1,760,000,000,000.00","1,900,000,000,000.00","2,090,000,000,000.00","2,100,000,000,000.00","1,880,000,000,000.00","2,080,000,000,000.00","2,030,000,000,000.00","1,810,000,000,000.00","1,840,000,000,000.00","2,120,000,000,000.00","2,570,000,000,000.00","3,020,000,000,000.00","3,590,000,000,000.00","4,200,000,000,000.00","3,930,000,000,000.00","4,900,000,000,000.00","5,590,000,000,000.00","5,620,000,000,000.00","5,750,000,000,000.00","5,880,000,000,000.00","5,000,000,000,000.00","4,860,000,000,000.00","5,410,000,000,000.00","5,200,000,000,000.00",
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,"1,757,142,806.00","2,366,666,616.00","1,776,842,041.00","1,087,273,104.00","598,961,269.30","714,046,821.10","865,559,856.20","1,028,087,972.00","1,127,806,945.00","1,327,748,655.00","1,543,606,345.00","1,763,536,305.00","1,873,671,550.00","1,747,011,857.00","1,280,177,839.00","1,454,430,642.00","1,731,198,022.00","1,768,619,058.00","1,758,176,653.00","2,023,324,407.00","2,366,398,120.00","2,735,558,726.00","3,452,882,514.00","4,222,962,988.00","5,443,915,121.00","5,832,915,387.00","7,127,792,630.00","8,749,241,114.00","10,191,350,120.00","11,942,230,508.00","13,268,458,232.00","14,390,442,307.00","15,805,692,546.00","16,853,087,485.00","17,953,786,416.00",
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,313,540,068.00","2,717,998,688.00","2,838,485,354.00","4,690,415,093.00","5,843,579,161.00","7,941,744,492.00","9,599,127,050.00","11,718,795,528.00","13,690,217,333.00","15,751,867,489.00","17,247,179,006.00","17,391,056,369.00","17,260,364,842.00","17,649,751,244.00","19,152,238,806.00","20,082,918,740.00","21,145,518,600.00","21,489,962,080.00","22,048,664,306.00","24,873,482,492.00","29,227,542,760.00","35,477,299,024.00","38,419,626,534.00","40,075,674,295.00","44,230,727,695.00","46,866,579,768.00","48,296,099,502.00","49,973,893,201.00","51,239,050,083.00","53,393,799,668.00","56,639,155,556.00",
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"874,000,000.00","906,000,000.00","927,000,000.00","748,000,000.00","897,000,000.00","949,000,000.00","1,119,000,000.00","1,373,000,000.00","1,726,000,000.00","1,768,000,000.00","1,998,000,000.00","2,398,000,000.00","2,721,000,000.00","3,067,000,000.00","3,144,000,000.00","3,177,000,000.00","3,277,826,000.00","3,285,455,000.00","3,264,000,000.00",
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,901,836,158.00","31,995,012,469.00","33,881,392,045.00","30,657,030,223.00","28,607,921,929.00","25,544,128,199.00","27,884,615,385.00","30,698,633,109.00","27,249,786,142.00","35,976,714,101.00","38,270,206,950.00","34,110,064,452.00","20,481,889,764.00","26,265,625,000.00","33,122,307,692.00","47,334,148,578.00","54,961,936,663.00","67,516,236,338.00","87,140,405,361.00","63,028,320,702.00","74,773,444,901.00","34,699,395,524.00","81,873,662,519.00","65,502,870,174.00","41,142,722,414.00","27,842,131,480.00","26,197,143,268.00","37,881,431,913.00","48,364,208,571.00",
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,"92,546,835.93","107,827,737.40","130,475,734.40","154,461,345.20","177,541,041.50","193,148,724.10","208,178,548.90","229,371,734.10","254,459,434.40","304,169,848.10","335,887,283.70","384,376,809.60","435,493,044.10","518,433,324.80","548,819,074.10","602,911,074.10","612,538,814.80","638,422,518.50","682,370,000.00","705,672,777.80","721,068,259.30","784,752,481.50","824,732,888.90","834,327,296.30","798,333,814.80","805,069,148.10","883,314,333.30","954,317,407.40","1,015,934,667.00","1,134,567,222.00","1,279,428,222.00","1,286,720,333.00","1,278,745,519.00","1,399,203,481.00","1,444,269,667.00","1,440,016,852.00","1,483,814,333.00","1,559,072,148.00","1,659,110,889.00","1,701,596,815.00","1,816,728,741.00","1,921,848,222.00",
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,"81,613,512,173.00","86,410,123,261.00","98,841,377,563.00","99,753,020,962.00","111,000,000,000.00","119,000,000,000.00","130,000,000,000.00","133,000,000,000.00","144,000,000,000.00","161,000,000,000.00","175,000,000,000.00","196,000,000,000.00","220,000,000,000.00","288,000,000,000.00","374,000,000,000.00","392,000,000,000.00","435,000,000,000.00","479,000,000,000.00","543,000,000,000.00","648,000,000,000.00","780,000,000,000.00","900,000,000,000.00","839,000,000,000.00","740,000,000,000.00","747,000,000,000.00","769,000,000,000.00","775,000,000,000.00","818,000,000,000.00","922,000,000,000.00","1,010,000,000,000.00","1,180,000,000,000.00","1,450,000,000,000.00","1,370,000,000,000.00","1,580,000,000,000.00","1,800,000,000,000.00","1,920,000,000,000.00","2,080,000,000,000.00","2,280,000,000,000.00","2,300,000,000,000.00","2,070,000,000,000.00","2,290,000,000,000.00","2,240,000,000,000.00","2,010,000,000,000.00","2,050,000,000,000.00","2,370,000,000,000.00","2,860,000,000,000.00","3,350,000,000,000.00","3,950,000,000,000.00","4,590,000,000,000.00","4,310,000,000,000.00","5,350,000,000,000.00","6,080,000,000,000.00","6,140,000,000,000.00","6,300,000,000,000.00","6,420,000,000,000.00","5,520,000,000,000.00","5,390,000,000,000.00","5,980,000,000,000.00","5,800,000,000,000.00",
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"115,000,000,000.00","116,000,000,000.00","116,000,000,000.00","109,000,000,000.00","108,000,000,000.00","120,000,000,000.00","130,000,000,000.00","147,000,000,000.00","152,000,000,000.00","155,000,000,000.00","162,000,000,000.00","163,000,000,000.00","147,000,000,000.00","147,000,000,000.00","137,000,000,000.00","156,000,000,000.00","172,000,000,000.00","182,000,000,000.00","186,000,000,000.00","188,000,000,000.00","213,000,000,000.00","203,000,000,000.00","220,000,000,000.00","250,000,000,000.00","287,000,000,000.00","337,000,000,000.00","395,000,000,000.00","475,000,000,000.00","589,000,000,000.00","588,000,000,000.00","674,000,000,000.00","773,000,000,000.00","829,000,000,000.00","901,000,000,000.00","974,000,000,000.00","963,000,000,000.00","973,000,000,000.00","1,090,000,000,000.00","1,060,000,000,000.00",
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,228,121,393.00","94,956,993,092.00","103,000,000,000.00","107,000,000,000.00","96,839,664,108.00","96,078,785,294.00","78,708,396,682.00","89,693,612,817.00","102,000,000,000.00","108,000,000,000.00","115,000,000,000.00","116,000,000,000.00","138,000,000,000.00","130,000,000,000.00","138,000,000,000.00","150,000,000,000.00","173,000,000,000.00","198,000,000,000.00","223,000,000,000.00","270,000,000,000.00","330,000,000,000.00","338,000,000,000.00","371,000,000,000.00","413,000,000,000.00","451,000,000,000.00","497,000,000,000.00","528,000,000,000.00","520,000,000,000.00","509,000,000,000.00","543,000,000,000.00","588,000,000,000.00",
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"90,098,330.67","104,888,628.20","124,941,925.00","165,930,611.70","193,983,720.50","246,387,479.20","272,493,879.00","303,496,276.30","436,918,176.70","503,180,670.00","534,701,915.60","511,658,690.60","522,090,331.50","524,034,109.90","502,617,355.40","529,078,995.60","779,365,167.60","1,052,843,348.00","1,161,757,671.00","1,120,000,917.00","1,421,466,240.00","1,484,152,022.00","1,631,197,909.00","1,673,104,494.00","1,948,118,228.00","2,428,461,395.00","2,504,033,252.00","2,298,410,391.00","2,479,721,341.00","2,664,026,095.00","2,483,953,103.00","2,491,822,707.00","2,688,630,823.00","3,070,691,320.00","3,454,362,686.00","3,659,251,526.00","4,000,239,273.00","4,601,299,567.00","5,081,432,924.00","4,504,549,214.00","5,082,366,478.00","5,739,977,477.00","5,456,009,385.00","6,391,735,894.00","6,657,170,923.00","6,268,391,521.00","6,214,633,651.00",,,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,"1,409,873,950.00","1,444,327,731.00","1,434,156,379.00","1,240,672,269.00","1,309,747,899.00","1,698,319,328.00","1,751,470,588.00","1,859,465,021.00","1,801,344,538.00","1,965,546,218.00","2,296,470,588.00","2,369,308,600.00","2,553,936,348.00","2,875,625,000.00","3,574,586,466.00","3,791,298,146.00","3,591,319,857.00","4,104,509,583.00","2,733,183,857.00","3,364,611,432.00","4,024,621,900.00","4,415,844,156.00","4,768,765,017.00","5,167,913,302.00","6,043,474,843.00","5,978,460,972.00","6,405,210,564.00","6,682,167,120.00","6,978,371,581.00","6,987,267,684.00","8,032,551,173.00","9,000,362,582.00","9,703,011,636.00","10,338,679,636.00","11,717,604,209.00","13,029,697,561.00","13,897,738,375.00","15,091,913,884.00","15,794,972,847.00","15,656,327,860.00","16,330,814,180.00","15,749,753,805.00","16,536,535,647.00","18,881,765,437.00","20,662,525,941.00","24,405,791,045.00","28,279,814,925.00","32,350,248,411.00","40,713,812,310.00","42,066,217,872.00","56,725,749,222.00","65,292,753,005.00","68,434,409,315.00","74,317,806,538.00","79,356,449,841.00","80,604,080,689.00","82,401,038,710.00","88,019,706,804.00","88,900,770,858.00",
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"131,000,000,000.00","119,000,000,000.00","127,000,000,000.00","136,000,000,000.00","151,000,000,000.00","167,000,000,000.00","174,000,000,000.00","185,000,000,000.00","221,000,000,000.00","282,000,000,000.00","312,000,000,000.00","337,000,000,000.00","385,000,000,000.00","433,000,000,000.00","493,000,000,000.00","611,000,000,000.00","762,000,000,000.00","757,000,000,000.00","705,000,000,000.00","681,000,000,000.00","719,000,000,000.00","743,000,000,000.00","808,000,000,000.00","841,000,000,000.00","847,000,000,000.00","909,000,000,000.00","867,000,000,000.00","904,000,000,000.00","908,000,000,000.00","991,000,000,000.00","1,110,000,000,000.00","1,220,000,000,000.00","1,260,000,000,000.00","1,130,000,000,000.00","1,230,000,000,000.00","1,290,000,000,000.00","1,310,000,000,000.00","1,410,000,000,000.00","1,620,000,000,000.00","1,860,000,000,000.00","2,160,000,000,000.00","2,590,000,000,000.00","3,180,000,000,000.00","3,560,000,000,000.00","3,650,000,000,000.00","4,470,000,000,000.00","5,050,000,000,000.00","5,300,000,000,000.00","5,530,000,000,000.00","5,830,000,000,000.00","5,780,000,000,000.00","6,020,000,000,000.00","6,520,000,000,000.00","6,700,000,000,000.00",
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,"331,000,000,000.00","318,000,000,000.00","332,000,000,000.00","358,000,000,000.00","398,000,000,000.00","439,000,000,000.00","454,000,000,000.00","467,000,000,000.00","493,000,000,000.00","551,000,000,000.00","605,000,000,000.00","652,000,000,000.00","729,000,000,000.00","922,000,000,000.00","1,180,000,000,000.00","1,300,000,000,000.00","1,410,000,000,000.00","1,580,000,000,000.00","1,720,000,000,000.00","2,050,000,000,000.00","2,400,000,000,000.00","2,710,000,000,000.00","2,680,000,000,000.00","2,590,000,000,000.00","2,620,000,000,000.00","2,760,000,000,000.00","2,850,000,000,000.00","2,930,000,000,000.00","3,150,000,000,000.00","3,240,000,000,000.00","3,690,000,000,000.00","3,930,000,000,000.00","3,890,000,000,000.00","4,130,000,000,000.00","4,470,000,000,000.00","5,010,000,000,000.00","5,470,000,000,000.00","5,790,000,000,000.00","5,620,000,000,000.00","5,480,000,000,000.00","5,990,000,000,000.00","6,060,000,000,000.00","6,180,000,000,000.00","6,960,000,000,000.00","8,270,000,000,000.00","9,870,000,000,000.00","11,700,000,000,000.00","14,600,000,000,000.00","17,500,000,000,000.00","17,100,000,000,000.00","20,700,000,000,000.00","24,400,000,000,000.00","26,100,000,000,000.00","27,600,000,000,000.00","28,700,000,000,000.00","27,200,000,000,000.00","27,300,000,000,000.00","29,900,000,000,000.00","31,700,000,000,000.00",
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,"34,579,308.41","35,699,286.01","41,859,162.82","47,039,059.22","51,938,961.22","54,878,902.42","56,698,866.02","59,260,814.78","61,444,771.10","65,966,680.67","68,738,625.23","76,482,102.91","80,915,831.92","121,181,556.20","150,846,210.40","149,560,513.90","147,654,093.80","193,307,267.70","266,559,337.60","290,142,517.80","431,561,376.50","434,188,034.20","348,746,822.60","386,699,308.90","333,158,476.20","268,626,912.50","318,862,888.40","402,774,852.70","470,389,179.70","495,404,888.10","596,415,104.50","704,329,192.80","831,033,941.10","835,592,802.30","878,250,450.60","1,001,889,857.00","946,123,275.90","997,996,028.60","928,458,206.00","912,771,290.60","887,295,267.90","825,706,961.20","775,780,697.70","1,157,832,935.00","1,511,236,656.00","1,682,350,935.00","1,800,105,590.00","1,716,262,753.00","1,758,534,995.00","1,773,199,523.00","2,394,600,945.00","2,792,049,477.00","2,677,545,056.00","2,533,992,455.00","2,608,269,552.00","2,289,799,040.00","2,314,323,471.00","2,565,352,373.00","2,738,786,278.00",
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,"186,000,000,000.00","172,000,000,000.00","180,000,000,000.00","195,000,000,000.00","215,000,000,000.00","240,000,000,000.00","267,000,000,000.00","270,000,000,000.00","275,000,000,000.00","307,000,000,000.00","349,000,000,000.00","389,000,000,000.00","446,000,000,000.00","567,000,000,000.00","668,000,000,000.00","734,000,000,000.00","801,000,000,000.00","929,000,000,000.00","968,000,000,000.00","1,160,000,000,000.00","1,310,000,000,000.00","1,390,000,000,000.00","1,420,000,000,000.00","1,310,000,000,000.00","1,380,000,000,000.00","1,480,000,000,000.00","1,570,000,000,000.00","1,660,000,000,000.00","1,830,000,000,000.00","1,940,000,000,000.00","2,070,000,000,000.00","2,260,000,000,000.00","2,090,000,000,000.00","2,180,000,000,000.00","2,480,000,000,000.00","3,020,000,000,000.00","3,330,000,000,000.00","3,480,000,000,000.00","3,350,000,000,000.00","3,100,000,000,000.00","3,400,000,000,000.00","3,520,000,000,000.00","3,720,000,000,000.00","4,250,000,000,000.00","5,100,000,000,000.00","6,160,000,000,000.00","7,440,000,000,000.00","9,370,000,000,000.00","11,700,000,000,000.00","11,300,000,000,000.00","13,500,000,000,000.00","16,500,000,000,000.00","17,600,000,000,000.00","19,000,000,000,000.00","19,700,000,000,000.00","18,400,000,000,000.00","18,400,000,000,000.00","20,400,000,000,000.00","22,200,000,000,000.00",
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,870,782,261.00","8,385,109,020.00","10,120,274,493.00","11,240,360,898.00","10,972,878,636.00","11,539,211,480.00","12,252,498,921.00","14,278,357,284.00","18,802,576,988.00","22,649,930,576.00","26,125,575,942.00","30,216,060,233.00","39,738,180,077.00","47,850,551,149.00","37,440,673,478.00","37,024,718,365.00","43,419,061,504.00","42,826,586,830.00","46,450,990,764.00","48,485,169,331.00","41,392,396,558.00","43,021,972,485.00","47,632,961,168.00","53,429,066,429.00",
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,"703,925,705.90","704,145,671.40","741,509,480.80","791,140,595.80","903,158,753.90","921,600,736.30","968,440,149.50","974,721,762.50","1,066,447,131.00","1,234,878,981.00","1,509,155,063.00","1,572,310,772.00","1,968,733,022.00","2,701,874,664.00","3,295,861,019.00","3,233,431,611.00","3,544,268,025.00","3,922,895,892.00","4,884,869,092.00","5,711,457,760.00","6,232,005,656.00","5,231,808,670.00","4,764,549,532.00","4,683,697,830.00","4,594,891,581.00","4,738,559,685.00","6,921,264,132.00","8,614,215,559.00","9,750,161,053.00","10,391,504,709.00","13,229,247,948.00","14,321,878,795.00","16,065,740,778.00","16,486,900,187.00","18,325,791,415.00","21,588,170,498.00","21,776,609,772.00","19,731,912,494.00","20,209,122,027.00","22,235,929,043.00","21,263,514,833.00","21,272,418,792.00","23,616,328,816.00","29,557,325,056.00","34,685,281,848.00","37,347,394,603.00","42,414,308,117.00","50,888,134,410.00","55,849,686,539.00","51,370,543,206.00","53,212,476,812.00","60,004,630,234.00","56,677,961,787.00","61,739,352,212.00","66,103,853,237.00","57,744,457,955.00","60,691,483,443.00","64,023,412,340.00","70,885,325,883.00",
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,770,516,258.00","5,952,007,402.00","6,508,472,054.00","7,145,882,283.00","7,518,044,679.00","7,934,206,257.00","8,334,748,153.00","9,529,948,840.00","11,731,703,358.00","14,355,307,662.00","16,909,366,521.00","21,436,812,139.00","30,897,981,124.00","35,657,998,831.00","26,250,900,751.00","23,796,118,301.00","28,246,551,197.00","28,170,812,352.00","30,276,485,436.00","31,382,780,146.00","27,090,019,663.00","27,734,140,217.00","30,198,231,776.00","34,409,229,178.00",
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,"1,130,457,130.00","1,121,486,563.00","1,292,281,654.00","1,348,827,324.00","1,517,496,131.00","1,941,246,972.00","2,269,233,639.00","2,683,254,708.00","3,220,920,085.00","3,735,117,374.00","4,879,018,602.00","5,625,533,410.00","6,265,844,252.00","6,996,034,037.00","7,122,539,667.00","7,211,264,780.00","6,742,367,273.00","6,490,571,704.00","6,720,492,406.00","6,811,227,983.00","7,322,677,820.00","8,195,033,162.00","10,585,624,891.00","12,092,222,042.00","14,789,661,809.00","18,340,447,243.00","20,917,444,920.00","21,475,520,709.00","28,123,640,999.00","36,709,860,068.00","43,031,577,366.00","51,552,075,902.00","55,347,998,648.00","45,361,678,147.00","45,387,299,721.00","50,751,059,058.00","55,084,050,790.00",
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,"2,037,150,716.00","2,025,689,537.00","2,379,606,422.00","2,657,247,327.00","2,798,339,769.00","2,948,325,264.00","2,876,395,613.00","3,046,339,295.00","3,271,415,868.00","3,651,615,453.00","3,956,328,426.00","4,356,633,663.00","5,074,117,545.00","6,242,177,798.00","7,675,408,486.00","8,984,824,183.00","9,584,323,309.00","11,049,896,742.00","13,236,854,105.00","15,912,133,569.00","21,728,770,055.00","17,788,171,722.00","17,692,341,358.00","16,251,460,689.00","14,824,728,528.00","14,991,283,216.00","19,462,175,322.00","21,765,261,042.00","25,705,296,184.00","26,314,220,188.00","30,180,108,562.00","32,285,388,165.00","33,711,069,431.00","31,655,473,664.00","35,604,137,423.00","39,030,285,468.00","43,161,452,678.00","39,147,844,526.00","41,806,219,379.00","41,632,027,600.00","38,857,251,336.00","39,459,581,217.00","42,236,836,821.00","52,064,058,834.00","59,626,020,162.00","62,343,022,651.00","68,640,825,481.00","79,041,294,874.00","92,507,257,784.00","92,897,320,376.00","93,216,746,662.00","101,000,000,000.00","98,266,306,615.00","107,000,000,000.00","110,000,000,000.00","101,000,000,000.00","103,000,000,000.00","110,000,000,000.00","118,000,000,000.00",
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"293,073,868.00","327,651,488.00","402,460,333.20","523,552,815.10","563,939,670.70","711,922,994.20","735,339,911.90","811,250,927.40","1,000,535,735.00","1,209,898,293.00","1,378,130,996.00","1,205,166,026.00","1,143,229,072.00","1,092,551,781.00","1,037,314,956.00","1,082,851,077.00","1,515,209,588.00","1,839,095,595.00","2,000,674,667.00","2,010,116,851.00","2,481,316,054.00","2,480,497,539.00","2,737,067,002.00","2,574,440,023.00","2,720,297,793.00","3,130,270,895.00","3,137,848,801.00","2,840,182,221.00","2,934,578,821.00","2,906,009,308.00","2,647,883,816.00","2,671,424,966.00","2,905,840,862.00","3,589,126,975.00","4,110,169,853.00","4,203,084,194.00","4,582,988,333.00","5,867,916,781.00","6,476,490,406.00","5,451,653,237.00","5,362,649,007.00","6,080,344,732.00","5,743,029,680.00","6,553,372,278.00","7,060,236,168.00","6,258,844,405.00","6,468,694,690.00","6,415,370,746.00","7,184,844,193.00",
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,752,979,926.00","1,695,122,174.00","1,930,081,169.00","1,698,717,505.00","1,170,782,957.00","1,288,429,392.00","1,480,673,594.00","1,661,818,168.00","1,980,907,435.00","2,598,249,556.00","2,988,348,836.00","3,408,244,549.00","4,401,189,466.00","6,054,849,885.00","5,439,422,031.00","6,974,960,426.00","8,414,360,571.00","8,709,165,249.00","9,496,684,622.00","9,510,219,299.00","7,745,231,660.00","8,071,480,541.00","9,669,759,987.00","11,443,671,436.00",
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,"673,081,724.10","699,161,943.90","739,286,906.90","759,345,863.00","802,482,182.90","833,563,472.20","900,264,583.70","956,436,931.10","1,031,669,636.00","1,056,391,055.00","1,111,859,570.00","1,199,507,630.00","1,341,590,682.00","1,653,062,347.00","1,917,508,190.00","2,283,049,233.00","2,181,844,194.00","2,358,930,406.00","2,669,755,116.00","3,463,565,881.00","4,042,139,901.00","3,594,868,208.00","3,526,198,070.00","3,511,573,992.00","2,939,485,472.00","2,857,889,712.00","3,258,288,891.00","2,565,634,382.00","2,442,507,588.00","2,498,059,015.00","3,081,479,800.00","2,653,141,959.00","3,024,459,564.00","3,370,842,211.00","2,977,040,722.00","3,159,901,232.00","3,995,028,593.00","3,545,776,697.00","3,738,704,468.00","3,717,515,283.00","3,877,673,539.00","4,529,575,348.00","4,397,254,608.00","5,474,030,080.00","4,363,934,494.00","5,039,293,031.00","5,515,884,349.00","8,524,620,739.00","10,725,137,931.00","9,616,879,571.00","9,982,711,338.00","11,551,819,618.00","11,578,974,888.00","12,423,555,269.00","12,522,957,228.00","11,323,020,829.00","11,848,613,735.00","13,176,313,594.00","13,853,432,868.00",
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"42,463,576.16","44,781,456.95","47,935,843.79","57,829,787.23","109,503,546.10","127,154,929.60","141,902,097.90","141,268,980.50","168,610,478.40","189,535,398.20","215,089,005.20","244,468,292.70","284,853,358.60","322,326,642.30","355,884,383.10","398,988,955.00","450,382,328.00","508,223,602.40","540,096,397.60","589,239,753.60","624,337,145.30","870,179,738.60","897,031,250.00","1,052,121,055.00","1,226,829,563.00","1,163,362,438.00","1,575,200,391.00","1,868,383,461.00","2,271,646,188.00","2,345,294,875.00","2,588,176,055.00","2,774,351,760.00","2,886,170,572.00","3,295,011,382.00","3,697,351,597.00","4,109,424,800.00","4,379,136,462.00","4,735,989,972.00","5,327,457,150.00",
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,"32,426,475,475.00","36,078,749,455.00","41,503,628,719.00","47,857,175,168.00","58,527,992,367.00","78,646,449,817.00","143,000,000,000.00","156,000,000,000.00","194,000,000,000.00","224,000,000,000.00","238,000,000,000.00","311,000,000,000.00","401,000,000,000.00","415,000,000,000.00","416,000,000,000.00","423,000,000,000.00","429,000,000,000.00","436,000,000,000.00","447,000,000,000.00","411,000,000,000.00","408,000,000,000.00","420,000,000,000.00","551,000,000,000.00","554,000,000,000.00","604,000,000,000.00","608,000,000,000.00","634,000,000,000.00","709,000,000,000.00","802,000,000,000.00","833,000,000,000.00","809,000,000,000.00","867,000,000,000.00","967,000,000,000.00","971,000,000,000.00","967,000,000,000.00","1,090,000,000,000.00","1,270,000,000,000.00","1,530,000,000,000.00","1,790,000,000,000.00","2,120,000,000,000.00","2,650,000,000,000.00","2,370,000,000,000.00","2,770,000,000,000.00","3,280,000,000,000.00","3,580,000,000,000.00","3,550,000,000,000.00","3,570,000,000,000.00","3,150,000,000,000.00","3,150,000,000,000.00","3,270,000,000,000.00","3,610,000,000,000.00",
